chapter_id,chapter_sequence_no,book_id,author_id,published_date,tags
1644536,3,643377,66272,07-05-2004,Literary Fiction|Horror|Science Fiction
2356324,4,643377,66272,12-04-2004,Literary Fiction|Horror|Thriller
7217766,5,643377,66272,30-06-2004,Literary Fiction
3772358,6,643377,66272,04-05-2004,Horror|Science Fiction|Literary Fiction|Adventure
4297590,7,643377,66272,20-06-2004,Literary Fiction
5040867,8,643377,66272,28-04-2004,Horror|Literary Fiction
1823424,9,643377,66272,26-09-2004,Graphic Novel|Literary Fiction|Science Fiction
7626448,10,643377,66272,15-09-2004,Young Adult|Thriller|Fantasy|Literary Fiction
5868219,11,643377,66272,28-07-2004,Literary Fiction
4360900,12,643377,66272,22-08-2004,Historical Fiction|Fantasy|Dystopian|Literary Fiction
1546846,13,643377,66272,08-07-2004,Literary Fiction
2031790,14,643377,66272,16-01-2005,Thriller|Literary Fiction
7476612,15,643377,66272,12-01-2005,Literary Fiction|Thriller
5250728,16,643377,66272,19-01-2005,Adventure|Literary Fiction
9736521,17,643377,66272,01-06-2005,Literary Fiction
7914499,18,643377,66272,30-09-2004,Paranormal|Romance|Literary Fiction
8161393,1,582418,22499,16-01-2001,Mystery|Science Fiction|Adventure|Historical Fiction
1893449,2,582418,22499,05-02-2001,Horror|Science Fiction
4297025,3,582418,22499,05-02-2001,Horror|Science Fiction
6085635,4,582418,22499,09-02-2001,Thriller|Science Fiction|Young Adult
1003836,1,430984,77276,05-06-2009,Horror|Paranormal
7337813,2,430984,77276,22-06-2009,Dystopian|Historical Fiction|Horror
6377441,3,430984,77276,03-07-2009,Dystopian|Horror|Paranormal|Fantasy
6215709,1,822689,76249,20-05-2016,Fantasy|Thriller|Paranormal
3849252,2,822689,76249,05-06-2016,Fantasy
2392838,3,822689,76249,27-06-2016,Adventure|Fantasy|Graphic Novel|Young Adult
7439735,4,822689,76249,15-08-2016,Fantasy|Young Adult
3523114,5,822689,76249,17-09-2016,Horror|Fantasy
1718862,6,822689,76249,12-09-2016,Fantasy|Graphic Novel
6948827,7,822689,76249,01-07-2016,Fantasy|Dystopian
4542605,1,108827,89450,24-05-2017,Dystopian|Young Adult|Fantasy|Graphic Novel
9270156,2,108827,89450,06-06-2017,Dystopian|Literary Fiction|Graphic Novel|Crime
8070739,3,108827,89450,17-06-2017,Graphic Novel
1189296,4,108827,89450,29-06-2017,Graphic Novel|Thriller|Mystery
1051363,1,112394,91501,04-05-2005,Science Fiction|Horror|Dystopian|Young Adult
1827319,2,112394,91501,26-05-2005,Thriller|Dystopian
7903533,1,806848,71824,12-03-2003,Paranormal
5784489,2,806848,71824,27-03-2003,Paranormal
2930092,3,806848,71824,19-04-2003,Paranormal|Young Adult|Romance
2489984,1,320989,72390,13-07-2010,Horror
6914767,2,320989,72390,29-07-2010,Horror
3165721,3,320989,72390,24-08-2010,Horror|Humor|Young Adult
4089266,4,320989,72390,26-09-2010,Graphic Novel|Horror|Literary Fiction
1530843,1,497859,20357,27-07-2011,Horror
9856807,2,497859,20357,09-08-2011,Romance|Mystery|Horror
1060779,3,497859,20357,23-09-2011,Horror|Paranormal|Dystopian|Graphic Novel
3359618,4,497859,20357,13-09-2011,Adventure|Literary Fiction|Horror|Dystopian
4144084,5,497859,20357,13-09-2011,Horror|Paranormal|Science Fiction|Fantasy
7298005,6,497859,20357,24-12-2011,Horror
3445080,7,497859,20357,07-10-2011,Dystopian|Literary Fiction|Horror
2170863,1,709231,40647,09-08-2019,Horror
2231242,2,709231,40647,21-08-2019,Paranormal|Crime|Horror|Fantasy
6405072,3,709231,40647,25-08-2019,Graphic Novel|Horror|Literary Fiction|Fantasy
9116652,4,709231,40647,02-09-2019,Thriller|Horror|Science Fiction
5320787,1,205641,31432,04-07-2016,Humor|Mystery|Historical Fiction|Literary Fiction
7530054,2,205641,31432,25-07-2016,Mystery|Crime
7292000,3,205641,31432,29-08-2016,Mystery|Fantasy
1117395,1,441244,36100,11-03-2016,Horror|Historical Fiction
6647096,2,441244,36100,23-03-2016,Literary Fiction|Humor|Historical Fiction
8922483,3,441244,36100,20-04-2016,Adventure|Young Adult|Historical Fiction
7245916,1,479167,19016,08-11-2002,Crime|Thriller|Adventure
2725426,2,479167,19016,22-11-2002,Dystopian|Romance|Graphic Novel|Adventure
1181201,1,742544,88714,07-02-2016,Graphic Novel|Historical Fiction|Literary Fiction
1094856,2,742544,88714,07-03-2016,Young Adult|Literary Fiction|Fantasy|Humor
9038048,3,742544,88714,21-02-2016,Literary Fiction|Dystopian
9914377,4,742544,88714,05-03-2016,Horror|Literary Fiction
2663692,5,742544,88714,18-03-2016,Literary Fiction
1521608,1,372315,82655,08-06-1991,Romance|Crime
3408348,2,372315,82655,20-06-1991,Romance|Literary Fiction
3208367,1,296243,72616,17-02-2009,Science Fiction|Adventure
7635228,2,296243,72616,26-02-2009,Crime|Adventure|Romance
3584349,3,296243,72616,12-04-2009,Adventure|Mystery|Dystopian|Graphic Novel
4439326,4,296243,72616,06-04-2009,Adventure
1394473,5,296243,72616,22-04-2009,Adventure|Historical Fiction|Fantasy|Mystery
5648418,6,296243,72616,18-04-2009,Science Fiction|Paranormal|Adventure
4160013,7,296243,72616,05-06-2009,Adventure|Mystery|Paranormal
4060705,8,296243,72616,18-08-2009,Mystery|Adventure
2145180,1,675210,11153,10-03-1993,Romance|Graphic Novel|Mystery
4756920,2,675210,11153,01-04-1993,Young Adult|Fantasy|Mystery|Graphic Novel
9812303,3,675210,11153,19-04-1993,Crime|Romance|Mystery
4573872,1,375617,64874,22-09-2007,Literary Fiction|Historical Fiction
9143632,2,375617,64874,07-10-2007,Adventure|Literary Fiction|Historical Fiction
6411048,3,375617,64874,24-10-2007,Adventure|Crime|Humor|Historical Fiction
7355381,4,375617,64874,06-11-2007,Historical Fiction
9450457,1,348658,95824,17-10-2018,Romance|Literary Fiction|Historical Fiction|Young Adult
9573279,2,348658,95824,10-11-2018,Literary Fiction
7018871,3,348658,95824,12-11-2018,Literary Fiction
7580424,4,348658,95824,10-11-2018,Literary Fiction|Historical Fiction|Young Adult|Romance
4658869,1,382495,57617,14-09-2004,Graphic Novel|Crime|Horror|Adventure
5575851,2,382495,57617,09-10-2004,Crime|Thriller
2569451,1,594241,47858,06-12-1998,Mystery|Graphic Novel|Crime
3920406,2,594241,47858,03-01-1999,Horror|Adventure|Mystery|Thriller
1131847,3,594241,47858,26-12-1998,Mystery
3125120,4,594241,47858,02-01-1999,Romance|Graphic Novel|Paranormal|Mystery
4412552,5,594241,47858,12-02-1999,Romance|Horror|Mystery
5877732,6,594241,47858,25-01-1999,Crime|Humor|Mystery
3505161,7,594241,47858,23-01-1999,Humor|Mystery
7317339,8,594241,47858,27-06-1999,Literary Fiction|Mystery|Fantasy
9218222,9,594241,47858,02-07-1999,Historical Fiction|Mystery
5673722,10,594241,47858,25-02-1999,Mystery
9082216,11,594241,47858,05-04-1999,Mystery|Crime
3696465,12,594241,47858,21-10-1999,Mystery
9486016,13,594241,47858,17-04-1999,Mystery|Dystopian|Horror
5859191,14,594241,47858,27-10-1999,Mystery
5915481,1,742865,16839,21-02-2002,Dystopian
7360723,2,742865,16839,09-03-2002,Dystopian|Adventure|Young Adult
1167842,3,742865,16839,29-03-2002,Dystopian
9159624,4,742865,16839,04-05-2002,Mystery|Dystopian|Graphic Novel
3990010,5,742865,16839,16-05-2002,Dystopian
9286498,6,742865,16839,12-04-2002,Fantasy|Young Adult|Dystopian|Literary Fiction
5065800,7,742865,16839,15-06-2002,Dystopian
7167419,8,742865,16839,18-07-2002,Dystopian|Young Adult
2362277,9,742865,16839,17-09-2002,Dystopian
4454955,10,742865,16839,13-05-2002,Dystopian
1786701,11,742865,16839,11-07-2002,Dystopian|Crime
6453731,12,742865,16839,27-08-2002,Romance|Graphic Novel|Dystopian|Historical Fiction
2104661,13,742865,16839,19-10-2002,Adventure|Dystopian|Thriller|Romance
2729300,14,742865,16839,18-03-2003,Dystopian
2415153,15,742865,16839,09-01-2003,Dystopian|Literary Fiction|Thriller|Crime
7687836,16,742865,16839,17-05-2003,Dystopian
6415302,17,742865,16839,31-07-2002,Romance|Dystopian|Horror
2124577,18,742865,16839,27-08-2002,Literary Fiction|Dystopian
6646391,1,459762,90460,09-03-2009,Humor|Fantasy
9473006,2,459762,90460,16-03-2009,Humor
3694394,3,459762,90460,02-05-2009,Literary Fiction|Humor|Historical Fiction
4160159,4,459762,90460,05-04-2009,Science Fiction|Horror|Humor|Young Adult
8618147,5,459762,90460,25-06-2009,Dystopian|Adventure|Humor|Graphic Novel
5057408,6,459762,90460,23-04-2009,Graphic Novel|Young Adult|Humor
3158766,7,459762,90460,13-06-2009,Humor
7208242,8,459762,90460,14-09-2009,Literary Fiction|Humor|Mystery|Historical Fiction
5128286,9,459762,90460,09-09-2009,Graphic Novel|Humor|Science Fiction
7283566,10,459762,90460,11-05-2009,Humor
4940538,11,459762,90460,14-12-2009,Romance|Humor|Dystopian|Thriller
4588923,12,459762,90460,27-06-2009,Graphic Novel|Mystery|Humor|Crime
8075699,13,459762,90460,13-06-2009,Humor|Thriller|Graphic Novel
4293734,14,459762,90460,17-07-2009,Fantasy|Humor
6016187,15,459762,90460,22-03-2010,Mystery|Thriller|Humor|Adventure
2498118,16,459762,90460,04-11-2009,Humor
6455217,1,483699,32227,10-02-1996,Adventure|Thriller
1871386,2,483699,32227,10-03-1996,Thriller|Dystopian
6467588,3,483699,32227,17-03-1996,Thriller|Young Adult
1458607,4,483699,32227,25-04-1996,Thriller
3155224,1,292847,91490,12-07-2018,Graphic Novel
4811840,2,292847,91490,02-08-2018,Graphic Novel
5637933,3,292847,91490,02-09-2018,Crime|Graphic Novel|Historical Fiction|Science Fiction
5372111,1,622998,29142,04-02-2003,Paranormal
9539550,2,622998,29142,18-02-2003,Paranormal|Crime
1932655,3,622998,29142,20-02-2003,Paranormal
5725671,4,622998,29142,06-03-2003,Paranormal
8627783,5,622998,29142,28-03-2003,Paranormal|Thriller
1590788,6,622998,29142,25-05-2003,Paranormal|Dystopian|Thriller
4602457,7,622998,29142,28-06-2003,Paranormal|Horror|Science Fiction|Fantasy
3789583,8,622998,29142,08-07-2003,Thriller|Humor|Paranormal|Mystery
5234257,9,622998,29142,01-04-2003,Paranormal
6287367,10,622998,29142,21-08-2003,Paranormal
2133428,11,622998,29142,14-06-2003,Crime|Paranormal
6036010,12,622998,29142,06-11-2003,Science Fiction|Humor|Thriller|Paranormal
1926044,13,622998,29142,22-07-2003,Horror|Paranormal
4382354,14,622998,29142,19-05-2003,Horror|Paranormal|Adventure|Romance
7335797,15,622998,29142,28-10-2003,Crime|Paranormal|Mystery|Adventure
5712952,16,622998,29142,04-07-2003,Paranormal
4956765,17,622998,29142,26-03-2004,Science Fiction|Paranormal|Fantasy
6314973,18,622998,29142,28-06-2004,Graphic Novel|Paranormal
7646213,19,622998,29142,03-08-2003,Paranormal|Adventure
3718304,1,544536,74251,26-10-2015,Science Fiction|Crime|Adventure|Young Adult
7291395,2,544536,74251,05-11-2015,Science Fiction
7279525,3,544536,74251,01-12-2015,Science Fiction|Humor
9617942,4,544536,74251,15-01-2016,Fantasy|Young Adult|Mystery|Science Fiction
9257391,5,544536,74251,25-12-2015,Dystopian|Thriller|Science Fiction|Humor
1871953,1,320759,68893,21-10-2011,Thriller|Graphic Novel
2977544,2,320759,68893,29-10-2011,Thriller|Paranormal|Historical Fiction|Graphic Novel
6011914,3,320759,68893,14-12-2011,Thriller|Romance
1504110,4,320759,68893,10-01-2012,Paranormal|Thriller|Adventure
4940570,1,539450,92802,01-10-1993,Literary Fiction
9155341,2,539450,92802,23-10-1993,Fantasy|Literary Fiction
9646488,3,539450,92802,16-11-1993,Literary Fiction
6210573,4,539450,92802,30-12-1993,Thriller|Literary Fiction
2046570,5,539450,92802,16-12-1993,Literary Fiction|Young Adult|Romance
5139588,6,539450,92802,20-12-1993,Literary Fiction|Fantasy|Paranormal
2529355,7,539450,92802,23-01-1994,Literary Fiction|Paranormal
3311460,8,539450,92802,04-03-1994,Crime|Horror|Science Fiction|Literary Fiction
3251733,9,539450,92802,19-04-1994,Literary Fiction|Horror|Adventure|Romance
5786539,1,834750,49552,23-05-1991,Romance
1969014,2,834750,49552,03-06-1991,Romance
9586705,3,834750,49552,30-06-1991,Crime|Horror|Science Fiction|Romance
3404755,4,834750,49552,12-08-1991,Romance
5670861,5,834750,49552,02-07-1991,Romance
7779103,6,834750,49552,15-10-1991,Horror|Fantasy|Romance
2672240,7,834750,49552,08-09-1991,Romance|Fantasy
7498081,8,834750,49552,18-07-1991,Romance
8736479,9,834750,49552,30-10-1991,Romance|Graphic Novel
8786623,10,834750,49552,28-11-1991,Dystopian|Romance|Graphic Novel|Young Adult
7584557,1,888734,67896,03-01-2007,Science Fiction|Thriller|Romance
1950627,2,888734,67896,20-01-2007,Paranormal|Crime|Science Fiction
6699408,3,888734,67896,20-02-2007,Adventure|Fantasy|Science Fiction
8382800,4,888734,67896,05-02-2007,Science Fiction
6248968,1,490394,99463,25-10-2014,Fantasy
2294335,1,482812,52219,17-02-2013,Fantasy|Romance|Adventure|Graphic Novel
2856033,2,482812,52219,05-03-2013,Dystopian|Horror|Romance|Humor
7229980,3,482812,52219,23-03-2013,Humor|Horror|Crime|Romance
2295425,4,482812,52219,15-05-2013,Humor|Crime|Romance|Graphic Novel
5116524,5,482812,52219,22-04-2013,Fantasy|Romance
1430064,1,995825,34523,08-04-2007,Adventure|Science Fiction
7864364,1,520051,31910,09-06-2005,Mystery|Young Adult|Dystopian|Adventure
8129918,2,520051,31910,19-06-2005,Mystery
4094162,3,520051,31910,03-07-2005,Adventure|Romance|Graphic Novel|Mystery
4223211,4,520051,31910,23-08-2005,Humor|Mystery|Dystopian
8485554,5,520051,31910,29-09-2005,Fantasy|Mystery|Crime
6147156,1,393212,82173,11-09-2017,Graphic Novel|Paranormal|Thriller
8318198,2,393212,82173,10-10-2017,Horror|Graphic Novel|Literary Fiction
9030308,3,393212,82173,29-09-2017,Fantasy|Paranormal|Mystery|Graphic Novel
8855554,4,393212,82173,11-10-2017,Historical Fiction|Mystery|Graphic Novel
6066061,5,393212,82173,01-01-2018,Paranormal|Graphic Novel
4214067,6,393212,82173,20-12-2017,Graphic Novel|Horror|Crime|Science Fiction
3079209,7,393212,82173,26-02-2018,Young Adult|Mystery|Graphic Novel|Literary Fiction
7748879,8,393212,82173,01-01-2018,Graphic Novel|Humor
4301646,1,572623,66985,11-09-2010,Crime|Graphic Novel|Mystery
9149630,2,572623,66985,21-09-2010,Dystopian|Mystery|Crime|Science Fiction
2593932,3,572623,66985,09-10-2010,Dystopian|Science Fiction|Crime
7762909,4,572623,66985,10-12-2010,Crime|Adventure
5422926,5,572623,66985,13-10-2010,Thriller|Crime
8349209,6,572623,66985,15-11-2010,Crime
4967692,7,572623,66985,23-10-2010,Crime
7533004,8,572623,66985,12-02-2011,Crime|Adventure|Paranormal|Science Fiction
4035619,9,572623,66985,09-01-2011,Mystery|Crime|Paranormal|Dystopian
2553924,10,572623,66985,06-01-2011,Historical Fiction|Crime|Thriller
3788191,11,572623,66985,29-01-2011,Literary Fiction|Crime|Historical Fiction|Science Fiction
9155534,12,572623,66985,24-06-2011,Literary Fiction|Adventure|Crime|Fantasy
3143233,1,288627,18232,01-04-2015,Mystery|Paranormal|Horror
8592134,2,288627,18232,21-04-2015,Paranormal|Fantasy
8600579,3,288627,18232,23-05-2015,Young Adult|Dystopian|Paranormal|Historical Fiction
7018158,1,699166,19334,26-02-2003,Adventure
6930815,2,699166,19334,22-03-2003,Graphic Novel|Adventure|Mystery|Fantasy
2725546,3,699166,19334,12-03-2003,Science Fiction|Adventure|Young Adult
9250158,4,699166,19334,18-05-2003,Humor|Literary Fiction|Crime|Adventure
1215913,5,699166,19334,11-04-2003,Adventure|Mystery|Horror|Science Fiction
9694872,1,237509,14222,21-03-1997,Horror|Dystopian|Graphic Novel
9588087,2,237509,14222,30-03-1997,Paranormal|Dystopian|Thriller
8051191,1,703867,31319,11-10-1997,Thriller|Historical Fiction
2689260,2,703867,31319,01-11-1997,Horror|Romance|Historical Fiction|Adventure
1752969,3,703867,31319,10-11-1997,Historical Fiction|Young Adult|Fantasy|Crime
9115154,4,703867,31319,16-12-1997,Historical Fiction
1114576,5,703867,31319,06-12-1997,Graphic Novel|Humor|Historical Fiction
6566423,6,703867,31319,14-01-1998,Dystopian|Paranormal|Historical Fiction
5727743,1,819335,76093,29-01-2012,Crime
1643817,2,819335,76093,15-02-2012,Literary Fiction|Mystery|Crime|Humor
4479692,3,819335,76093,25-03-2012,Graphic Novel|Science Fiction|Crime
7071028,4,819335,76093,17-03-2012,Crime|Thriller
4024897,5,819335,76093,09-03-2012,Science Fiction|Crime
2430058,6,819335,76093,28-05-2012,Crime|Humor|Thriller|Mystery
6002306,7,819335,76093,15-06-2012,Crime
9247085,1,339669,91016,01-12-1990,Romance|Young Adult
9913189,2,339669,91016,16-12-1990,Romance|Science Fiction|Horror|Adventure
5558947,3,339669,91016,16-01-1991,Romance
4451450,1,953740,75239,24-01-2019,Adventure|Science Fiction
7099346,2,953740,75239,06-02-2019,Science Fiction
1178914,3,953740,75239,07-02-2019,Dystopian|Thriller|Science Fiction|Humor
4874428,4,953740,75239,23-02-2019,Science Fiction|Humor
2322784,5,953740,75239,22-04-2019,Historical Fiction|Science Fiction|Dystopian
3084307,1,204721,49692,05-07-1994,Young Adult|Crime|Graphic Novel|Adventure
9718317,2,204721,49692,02-08-1994,Horror|Graphic Novel
9043150,3,204721,49692,03-09-1994,Graphic Novel|Paranormal|Fantasy
4942215,4,204721,49692,03-09-1994,Paranormal|Graphic Novel
3345415,1,855829,16658,14-07-2005,Dystopian|Fantasy|Horror|Humor
7428921,2,855829,16658,27-07-2005,Humor|Mystery|Science Fiction
8110770,3,855829,16658,11-08-2005,Humor|Adventure|Thriller
7012282,4,855829,16658,30-09-2005,Adventure|Paranormal|Historical Fiction|Humor
4326774,5,855829,16658,28-09-2005,Graphic Novel|Horror|Humor
2304930,6,855829,16658,27-09-2005,Graphic Novel|Paranormal|Humor|Romance
7994598,7,855829,16658,24-09-2005,Paranormal|Crime|Humor
2601568,1,383062,26591,08-08-2011,Thriller|Horror
4386828,2,383062,26591,03-09-2011,Thriller|Young Adult|Mystery|Graphic Novel
6813991,1,943146,46930,12-02-2007,Adventure
1221951,2,943146,46930,14-03-2007,Adventure|Dystopian
3322233,3,943146,46930,22-03-2007,Humor|Mystery|Adventure
6001954,4,943146,46930,07-05-2007,Dystopian|Adventure|Crime
7969063,1,347259,81121,18-03-2009,Horror
4202635,2,347259,81121,30-03-2009,Horror|Adventure
4619544,3,347259,81121,27-04-2009,Horror|Paranormal|Graphic Novel
9787023,4,347259,81121,13-06-2009,Thriller|Horror|Humor
7911094,1,682316,69942,06-08-2020,Adventure|Dystopian|Literary Fiction|Thriller
2318913,2,682316,69942,28-08-2020,Mystery|Graphic Novel|Thriller
3443540,3,682316,69942,05-09-2020,Thriller|Science Fiction
4505068,4,682316,69942,29-09-2020,Horror|Mystery|Thriller|Dystopian
6061226,1,553214,99277,14-05-2005,Fantasy|Crime
2081448,2,553214,99277,23-05-2005,Paranormal|Crime
3742483,3,553214,99277,09-07-2005,Crime
5091657,4,553214,99277,31-07-2005,Young Adult|Crime
1065263,5,553214,99277,25-07-2005,Crime|Romance|Paranormal
7572096,6,553214,99277,01-09-2005,Science Fiction|Fantasy|Crime|Mystery
4697689,7,553214,99277,17-10-2005,Crime
5346575,1,997904,67898,28-01-2008,Historical Fiction
6413986,2,997904,67898,09-02-2008,Dystopian|Historical Fiction
7430511,3,997904,67898,10-03-2008,Science Fiction|Adventure|Historical Fiction
3448703,4,997904,67898,22-03-2008,Science Fiction|Graphic Novel|Historical Fiction|Humor
5482998,5,997904,67898,05-04-2008,Historical Fiction|Horror
6303007,1,499385,80282,22-05-2008,Historical Fiction|Graphic Novel
4078936,1,305587,81482,01-05-1994,Romance|Paranormal
2638845,2,305587,81482,14-05-1994,Romance|Crime|Young Adult|Adventure
3464810,3,305587,81482,20-06-1994,Romance
5461617,4,305587,81482,27-07-1994,Romance
8909438,5,305587,81482,30-06-1994,Romance|Adventure
3478423,1,252928,37607,14-12-1990,Adventure|Mystery|Young Adult|Literary Fiction
4168804,2,252928,37607,26-12-1990,Fantasy|Humor|Adventure
7923740,3,252928,37607,23-01-1991,Adventure
5793135,4,252928,37607,06-02-1991,Graphic Novel|Adventure|Paranormal
6586338,5,252928,37607,12-03-1991,Adventure|Fantasy
9672531,6,252928,37607,23-04-1991,Adventure
1827456,7,252928,37607,08-03-1991,Dystopian|Crime|Adventure|Graphic Novel
6115677,8,252928,37607,26-04-1991,Crime|Paranormal|Adventure
6784214,1,938900,86344,22-08-2019,Young Adult|Humor|Thriller|Adventure
5344582,2,938900,86344,29-08-2019,Young Adult|Literary Fiction|Humor
4597228,3,938900,86344,21-10-2019,Paranormal|Young Adult
9073544,4,938900,86344,02-11-2019,Crime|Historical Fiction|Young Adult
9936992,5,938900,86344,20-12-2019,Young Adult
9131577,1,874417,58566,06-12-2015,Humor|Crime|Science Fiction
6057868,2,874417,58566,04-01-2016,Humor|Horror|Graphic Novel
6901180,3,874417,58566,28-12-2015,Humor|Thriller|Historical Fiction|Adventure
